answer,predicted_answer,rouge1,rouge2,rougeL
shiny,glossy,0.0,0.0,0.0
flan,flan,1.0,0.0,1.0
white,white,1.0,0.0,1.0
caramel-colored,caramelized,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
diced,diced,1.0,0.0,1.0
pineapple,pineapple,1.0,0.0,1.0
moist,moist,1.0,0.0,1.0
throughout the dish,throughout the dish,1.0,1.0,1.0
glass,glass,1.0,0.0,1.0
filling,full,0.0,0.0,0.0
cranberries,red grapes,0.0,0.0,0.0
grapes,grapes,1.0,0.0,1.0
to the brim,to the,0.8,0.6666666666666666,0.8
yellow,yellow,1.0,0.0,1.0
focaccia,focaccia,1.0,0.0,1.0
green,green,1.0,0.0,1.0
wooden,wooden,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
toasted,crispy,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
down from,from the bread,0.4,0.0,0.4
brown,brown,1.0,0.0,1.0
pretzel,pretzel,1.0,0.0,1.0
brown,brown color,0.6666666666666666,0.0,0.6666666666666666
dessert,dessert,1.0,0.0,1.0
rectangular,square-shaped,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
almonds,almonds,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
white,white,1.0,0.0,1.0
casserole,casserole dish,0.6666666666666666,0.0,0.6666666666666666
scattered,scattered,1.0,0.0,1.0
reddish-brown,reddish-orange color,0.4,0.0,0.4
on top,on top,1.0,1.0,1.0
black,black,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
tomatoes,tomatoes,1.0,0.0,1.0
in a black pan,in a black,0.8571428571428571,0.8,0.8571428571428571
yellow,yellow,1.0,0.0,1.0
broccoli,broccoli,1.0,0.0,1.0
light,"yellow, green, blue, red",0.0,0.0,0.0
cheddar,cheddar,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
clustered,irregular,0.0,0.0,0.0
plate,plate,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on the left,on the left,1.0,1.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
fritter,potato pancakes,0.0,0.0,0.0
crispy,crispy texture,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
chocolate,chocolate,1.0,0.0,1.0
stack,stack,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
swirled,swirl,1.0,0.0,1.0
pink,pink,1.0,0.0,1.0
cupcake,cupcake,1.0,0.0,1.0
cherry,red fruit,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
bowls,ceramic bowls,0.6666666666666666,0.0,0.6666666666666666
coats,coats,1.0,0.0,1.0
cake,cake,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
on the plate,on the plate,1.0,1.0,1.0
blue,light blue,0.6666666666666666,0.0,0.6666666666666666
fries,fries,1.0,0.0,1.0
orange,yellow,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
yellow,no,0.0,0.0,0.0
casserole,casserole,1.0,0.0,1.0
white,white,1.0,0.0,1.0
fries,golden-brown,0.0,0.0,0.0
golden-brown,"orange, white",0.0,0.0,0.0
orange,difficult to determine the color,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
yellow,yellow,1.0,0.0,1.0
potato,potatoes,1.0,0.0,1.0
reddish-brown,red,0.0,0.0,0.0
on a plate,on a plate,1.0,1.0,1.0
yellow,primary color,0.0,0.0,0.0
fries,french fries,0.6666666666666666,0.0,0.6666666666666666
charred,"burnt, dark brown, black",0.0,0.0,0.0
in the center,in the center,1.0,1.0,1.0
blue,blue,1.0,0.0,1.0
white,white,1.0,0.0,1.0
fudge,fudge,1.0,0.0,1.0
red,red,1.0,0.0,1.0
walnuts,walnuts,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
fudge,fudge,1.0,0.0,1.0
on the left,on the left,1.0,1.0,1.0
sheen,covered in a layer,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
red,red,1.0,0.0,1.0
atop the galette,upper-left side of the,0.25,0.0,0.25
green,green,1.0,0.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
pastry,pastry,1.0,0.0,1.0
white,white,1.0,0.0,1.0
sprinkled,distributed in a pattern,0.0,0.0,0.0
strawberry,strawberries,1.0,0.0,1.0
golden-brown,golden,0.6666666666666666,0.0,0.6666666666666666
blueberries,blueberries,1.0,0.0,1.0
towards the top,the center of,0.3333333333333333,0.0,0.3333333333333333
tan,light brown,0.0,0.0,0.0
garlic,garlic,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
silver,silver,1.0,0.0,1.0
green,green,1.0,0.0,1.0
dessert,dessert,1.0,0.0,1.0
gelatin,gelatin,1.0,0.0,1.0
creamy,creamy,1.0,0.0,1.0
golden-brown,light brown color,0.4,0.0,0.4
bowl,bowl,1.0,0.0,1.0
sliced,thin slice,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
ginger,"warm, spicy flavor",0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
red,red,1.0,0.0,1.0
translucent,pale yellow color,0.0,0.0,0.0
jar,jar,1.0,0.0,1.0
amber,yellow color,0.0,0.0,0.0
in the center,on the,0.4,0.0,0.4
yellow,yellow,1.0,0.0,1.0
gingerbread,sweet treat,0.0,0.0,0.0
chocolate,chocolate,1.0,0.0,1.0
beige,beige,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
yes,yes,1.0,0.0,1.0
white,white,1.0,0.0,1.0
flower,flower,1.0,0.0,1.0
green,red,0.0,0.0,0.0
on top,upper left,0.0,0.0,0.0
gingerbread cookies,"ginger snaps, cookies",0.4,0.0,0.4
brown,brown,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
beige,white,0.0,0.0,0.0
cookies,cookies,1.0,0.0,1.0
stacked,tower-like,0.0,0.0,0.0
on top of,on the,0.4,0.0,0.4
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
bacon,bacon,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
gnocchi,gnocchi,1.0,0.0,1.0
shrimp,shrimp,1.0,0.0,1.0
green,green,1.0,0.0,1.0
brownish-red,brown,0.0,0.0,0.0
gnocchi,gnocchi,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on a plate,food items,0.0,0.0,0.0
yellow,light beige,0.0,0.0,0.0
pasta,pasta,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
green,green,1.0,0.0,1.0
orange-brown,white,0.0,0.0,0.0
macaroni,macaroni,1.0,0.0,1.0
scattered,visually appealing,0.0,0.0,0.0
red,red,1.0,0.0,1.0
at the top,at the top,1.0,1.0,1.0
scattered,small,0.0,0.0,0.0
beef,beef,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
lemon,lemon,1.0,0.0,1.0
glass,glass,1.0,0.0,1.0
watermelon,watermelon,1.0,0.0,1.0
mint,mint,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
granola,granola,1.0,0.0,1.0
red,red,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
granola,granola,1.0,0.0,1.0
red,red,1.0,0.0,1.0
scattered,sparse,0.0,0.0,0.0
in the mixture,bottom left of the,0.28571428571428575,0.0,0.28571428571428575
yellow,golden hue,0.0,0.0,0.0
potatoes,potatoes,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
in a baking dish,on top of,0.0,0.0,0.0
yellow,blue,0.0,0.0,0.0
dish,dish,1.0,0.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
in the lower center,in the lower center,1.0,1.0,1.0
diced,small,0.0,0.0,0.0
shrimp,shrimp,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
broth,broth,1.0,0.0,1.0
on the left,on the,0.8,0.6666666666666666,0.8
bowl,bowl,1.0,0.0,1.0
lemon,lemon,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on the left side,on the left side,1.0,1.0,1.0
scattered,scattered,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
chicken,meat,0.0,0.0,0.0
sausage,sausage,1.0,0.0,1.0
beige,light brown,0.0,0.0,0.0
gyros,gyro,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
on the left side,in the image,0.28571428571428575,0.0,0.28571428571428575
green,green,1.0,0.0,1.0
crispy,crunchy,0.0,0.0,0.0
halibut,white fish,0.0,0.0,0.0
white,golden yellow in color,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on top,on the,0.5,0.0,0.5
beige,golden brown color,0.0,0.0,0.0
Halibut,white fish,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on the right,on a plate,0.3333333333333333,0.0,0.3333333333333333
golden-brown,golden brown,1.0,1.0,1.0
halloumi,halloumi,1.0,0.0,1.0
gray,gray,1.0,0.0,1.0
on the left,on the left,1.0,1.0,1.0
yellow,yellow,1.0,0.0,1.0
apricot,orange,0.0,0.0,0.0
reddish-brown,dark brown color,0.4,0.0,0.4
bowl,bowl,1.0,0.0,1.0
in the upper right,top right of the,0.5,0.0,0.25
pink,pink,1.0,0.0,1.0
ham,ham,1.0,0.0,1.0
pink,pink,1.0,0.0,1.0
sandwich,sandwich,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
green,green,1.0,0.0,1.0
pink,pink,1.0,0.0,1.0
ham,ham,1.0,0.0,1.0
caramelized,"dark brown, black",0.0,0.0,0.0
layered on,layered on,1.0,1.0,1.0
lettuce,lettuce,1.0,0.0,1.0
potato,sweet potato,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
throughout,across,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
brownish,yellow and orange,0.0,0.0,0.0
plate,white plate,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
sprinkled on top,on top,0.8,0.6666666666666666,0.8
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
potato,potato,1.0,0.0,1.0
fried,cooked,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
bacon,bacon,1.0,0.0,1.0
hash browns,food item shown,0.0,0.0,0.0
golden-brown,light brown color,0.4,0.0,0.4
yes,yes,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
plate,plate,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
chives,chives,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
chicken,rather than meat,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
in the upper right,upper right,0.6666666666666666,0.5,0.6666666666666666
golden-brown,golden brown,1.0,1.0,1.0
hen,hen,1.0,0.0,1.0
brown,darker,0.0,0.0,0.0
at the top left,at the top left,1.0,1.0,1.0
salad,salad,1.0,0.0,1.0
green-white,light green,0.5,0.0,0.5
over the salad leaves,the salad,0.6666666666666666,0.5,0.6666666666666666
tomatoes,tomatoes,1.0,0.0,1.0
edamame,edamame,1.0,0.0,1.0
hummus,hummus,1.0,0.0,1.0
black,black,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
yellow,yellowish-beige,0.0,0.0,0.0
hummus,hummus,1.0,0.0,1.0
submerged,right side,0.0,0.0,0.0
crackers,crackers,1.0,0.0,1.0
on the right,on the right,1.0,1.0,1.0
bowl,bowl,1.0,0.0,1.0
brownish-green,light yellow-orange color,0.0,0.0,0.0
towards the top left,top left,0.6666666666666666,0.5,0.6666666666666666
beige,white,0.0,0.0,0.0
hummus,hummus,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
tomatoes,tomatoes,1.0,0.0,1.0
spices,paprika and cumin,0.0,0.0,0.0
yellow-beige,yellow-orange,0.5,0.0,0.5
bowl,bowl,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
on the plate,to the left,0.3333333333333333,0.0,0.3333333333333333
reddish-brown,darker shade,0.0,0.0,0.0
jars,jars,1.0,0.0,1.0
in the center,in the center,1.0,1.0,1.0
orange,orange,1.0,0.0,1.0
jars,jars,1.0,0.0,1.0
glass,metal,0.0,0.0,0.0
in the center,primarily located,0.0,0.0,0.0
pinkish-white,white,0.6666666666666666,0.0,0.6666666666666666
in the center,in the center,1.0,1.0,1.0
bottom half,orange color,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
vibrant,vibrant,1.0,0.0,1.0
dark brown,dark brown,1.0,1.0,1.0
cubes,square-shaped,0.0,0.0,0.0
beige,creamy white color,0.0,0.0,0.0
scattered,distributed randomly throughout,0.0,0.0,0.0
black,"blackened, dark",0.0,0.0,0.0
dark,dark,1.0,0.0,1.0
stacked,stacked,1.0,0.0,1.0
dish,dish,1.0,0.0,1.0
in the center,in the middle,0.6666666666666666,0.5,0.6666666666666666
brown,brown,1.0,0.0,1.0
beef jerky,beef or pork,0.4,0.0,0.4
scattered,dark brown in color,0.0,0.0,0.0
reddish-brown,"brown, reddish",1.0,0.0,0.5
around the edges,darkest,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
beef jerky,beef jerky,1.0,1.0,1.0
overlapping,overlapping,1.0,0.0,1.0
dark brown,dark brown,1.0,1.0,1.0
located inside,located in,0.5,0.0,0.5
jar,glass jars,0.6666666666666666,0.0,0.6666666666666666
sitting,sitting,1.0,0.0,1.0
wooden,natural,0.0,0.0,0.0
yellow-tan,light brown color,0.0,0.0,0.0
plate,plate,1.0,0.0,1.0
white,white,1.0,0.0,1.0
glazed,glazed,1.0,0.0,1.0
Sloppy Joe,Sloppy Joe,1.0,1.0,1.0
reddish-brown,reddish-brown,1.0,1.0,1.0
yellow,yellow,1.0,0.0,1.0
on the bottom,bottom,0.5,0.0,0.5
golden-brown,golden brown,1.0,1.0,1.0
chicken,chicken,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
chips,chips,1.0,0.0,1.0
golden-brown,light brown,0.5,0.0,0.5
bun,bun,1.0,0.0,1.0
gray,white,0.0,0.0,0.0
on a plate,onto the plate,0.3333333333333333,0.0,0.3333333333333333
tan,light brown,0.0,0.0,0.0
bun,bun,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
diced,diced,1.0,0.0,1.0
beige,beige,1.0,0.0,1.0
juice,drink,0.0,0.0,0.0
on the table,Sesame seed juice,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
in a glass,I cannot provide information,0.0,0.0,0.0
vibrant,vibrant,1.0,0.0,1.0
glass,glass,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
watermelon,watermelon,1.0,0.0,1.0
pink,pink,1.0,0.0,1.0
blueberries,fruit,0.0,0.0,0.0
green surface,green surface,1.0,1.0,1.0
4th of July,holiday season,0.0,0.0,0.0
golden-brown,golden color,0.5,0.0,0.5
dispersed,distributed throughout the soup,0.0,0.0,0.0
kale,kale,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
green,green,1.0,0.0,1.0
chips,chips,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
on a wooden surface,on a wooden,0.8571428571428571,0.8,0.8571428571428571
brownish,golden brown,0.0,0.0,0.0
dark green,green,0.6666666666666666,0.0,0.6666666666666666
kale,kale,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
colorful,colorful,1.0,0.0,1.0
kebabs,kebabs,1.0,0.0,1.0
red,brown,0.0,0.0,0.0
on a plate,on a plate,1.0,1.0,1.0
pineapple,pineapple,1.0,0.0,1.0
white,white,1.0,0.0,1.0
kohlrabi,vegetable,0.0,0.0,0.0
arranged,visually appealing manner,0.0,0.0,0.0
brown,dark brown color,0.5,0.0,0.5
on a plate,on a plate,1.0,1.0,1.0
yellow,gray,0.0,0.0,0.0
noodles,noodles,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on the top,top of,0.4,0.0,0.4
golden-yellow,golden,0.6666666666666666,0.0,0.6666666666666666
baking,baking,1.0,0.0,1.0
sprinkling,sprinkled,1.0,0.0,1.0
noodles,noodles,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
lamb,leg of lamb,0.5,0.0,0.5
in the center,in the,0.8,0.6666666666666666,0.8
reddish-brown,reddish-brown,1.0,1.0,1.0
stew,stew,1.0,0.0,1.0
fills,plays a crucial role,0.0,0.0,0.0
white,white,1.0,0.0,1.0
throughout the stew,in the,0.4,0.0,0.4
white,white,1.0,0.0,1.0
lamb,lamb,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
scattered around,left side,0.0,0.0,0.0
orange,reddish-brown color,0.0,0.0,0.0
lasagna,lasagna,1.0,0.0,1.0
creamy,creamy,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on the surface,on top of,0.3333333333333333,0.0,0.3333333333333333
golden-brown,golden brown,1.0,1.0,1.0
lasagna,lasagna,1.0,0.0,1.0
black,black,1.0,0.0,1.0
on a black stovetop,on a steel stove,0.5,0.3333333333333333,0.5
green,visible interior,0.0,0.0,0.0
green,green,1.0,0.0,1.0
lasagna,Mexican-inspired dish popular,0.0,0.0,0.0
red,red,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
banana,fruit,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
on the left,on the left,1.0,1.0,1.0
green,green,1.0,0.0,1.0
clear,clear,1.0,0.0,1.0
yellow,yellow-orange,0.6666666666666666,0.0,0.6666666666666666
into the lassi,into the,0.8,0.6666666666666666,0.8
green,green,1.0,0.0,1.0
transparent,"clear, no color",0.0,0.0,0.0
white,white,1.0,0.0,1.0
tan,light brown color,0.0,0.0,0.0
on a plate,on a plate,1.0,1.0,1.0
white,off-white color,0.5,0.0,0.5
tan,light brown color,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
strawberry,strawberry,1.0,0.0,1.0
white,white,1.0,0.0,1.0
latte,type of coffee drink,0.0,0.0,0.0
shaved chocolate,cinnamon or nutmeg,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
yellow,yellow,1.0,0.0,1.0
in the center,in the,0.8,0.6666666666666666,0.8
pie,pie,1.0,0.0,1.0
triangular,triangular,1.0,0.0,1.0
on the top,on top of the,0.8571428571428571,0.0,0.5714285714285715
lemon,lemon,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
spoon,spoon,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
jars,jars,1.0,0.0,1.0
lemon curd,food,0.0,0.0,0.0
on the tray,on the right,0.6666666666666666,0.5,0.6666666666666666
tan,light yellow or beige,0.0,0.0,0.0
cookies,cookies,1.0,0.0,1.0
on a sheet,on a sheet,1.0,1.0,1.0
pink,pink,1.0,0.0,1.0
strawberry,strawberry,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on the rim,on the rim,1.0,1.0,1.0
Lemonade,lemon flavor,0.0,0.0,0.0
Lemonade,lemonade-style drink,0.5,0.0,0.5
yellow,light brown color,0.0,0.0,0.0
brown,brown color,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
lentils,brown in color,0.0,0.0,0.0
visible,visible,1.0,0.0,1.0
light brown,brown,0.6666666666666666,0.0,0.6666666666666666
dispersed,small brown,0.0,0.0,0.0
yellowish-orange,orange,0.6666666666666666,0.0,0.6666666666666666
lentils,lentils,1.0,0.0,1.0
dispersed,distributed,0.0,0.0,0.0
green,green,1.0,0.0,1.0
dispersed,upper right,0.0,0.0,0.0
red,red,1.0,0.0,1.0
green,green,1.0,0.0,1.0
orange-brown,orange,0.6666666666666666,0.0,0.6666666666666666
on the left,on the left,1.0,1.0,1.0
to the right,yellow chips located,0.0,0.0,0.0
grain,grain-like,0.6666666666666666,0.0,0.6666666666666666
translucent,pale yellow color,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
whitish-yellow,no color,0.0,0.0,0.0
on the rim,on the left side,0.5714285714285715,0.4,0.5714285714285715
lime,lemon,0.0,0.0,0.0
yellow,white,0.0,0.0,0.0
linguine,linguine,1.0,0.0,1.0
green,green,1.0,0.0,1.0
scattered,distributed throughout the dish,0.0,0.0,0.0
beige,yellowish color,0.0,0.0,0.0
pasta,pasta,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on top of,fresh green herbs,0.0,0.0,0.0
white,white,1.0,0.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
on a plate,on a plate,1.0,1.0,1.0
blueberries,blueberries,1.0,0.0,1.0
wooden,wood,0.0,0.0,0.0
cheese,cheesy,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
on the left,on the left,1.0,1.0,1.0
yes,difficult to say,0.0,0.0,0.0
white,white,1.0,0.0,1.0
in the center,positioned,0.0,0.0,0.0
golden,golden,1.0,0.0,1.0
overlapping,overlapping,1.0,0.0,1.0
reddish-brown,golden brown,0.5,0.0,0.5
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
on the right side,on the right side,1.0,1.0,1.0
bowl,bowl,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
covering,creamy and uniform,0.0,0.0,0.0
vibrant,"hearty, savory",0.0,0.0,0.0
skillet,skillet,1.0,0.0,1.0
browned,reddish-brown color,0.5,0.0,0.5
yellow,yellow,1.0,0.0,1.0
on top of,top,0.5,0.0,0.5
green,green,1.0,0.0,1.0
in the center,"blue, white",0.0,0.0,0.0
macaroni,macaroni,1.0,0.0,1.0
yellow,white,0.0,0.0,0.0
on the top,on top of,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
macaroni,macaroni,1.0,0.0,1.0
clustered,"loose, irregular",0.0,0.0,0.0
on the left side,on the left side,1.0,1.0,1.0
ginger,sweet and sour,0.0,0.0,0.0
Mahi Mahi,Mahi Mahi,1.0,1.0,1.0
brown,brown,1.0,0.0,1.0
in the bottom center,in the bottom,0.8571428571428571,0.8,0.8571428571428571
golden-brown,"light brown, darker brown",0.3333333333333333,0.0,0.3333333333333333
Mahi Mahi,Mahi Mahi,1.0,1.0,1.0
yellow,yellow,1.0,0.0,1.0
beans,beans,1.0,0.0,1.0
white,white,1.0,0.0,1.0
reddish-brown,dark brown,0.5,0.0,0.5
green,green,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
spinach,spinach,1.0,0.0,1.0
melted,melted,1.0,0.0,1.0
sticky,sticky,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
arranged,arranged,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
pink,pink,1.0,0.0,1.0
Cadillac,drink is a,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the surface,the,0.5,0.0,0.5
green,green,1.0,0.0,1.0
yellowish-green,yellow,0.0,0.0,0.0
margaritas,margaritas,1.0,0.0,1.0
silver,silver,1.0,0.0,1.0
yellow-green,yellow-green,1.0,1.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
white,white,1.0,0.0,1.0
from the top,the left side,0.3333333333333333,0.0,0.3333333333333333
margaritas,margaritas,1.0,0.0,1.0
blue,blue,1.0,0.0,1.0
on the plate,on the plate,1.0,1.0,1.0
green,green,1.0,0.0,1.0
